series_name,seasonal_period,baseline_naive_MAE,baseline_naive_RMSE,baseline_naive_SMAPE,baseline_naive_MASE,baseline_snaive_MAE,baseline_snaive_RMSE,baseline_snaive_SMAPE,baseline_snaive_MASE,baseline_theta_MAE,baseline_theta_RMSE,baseline_theta_SMAPE,baseline_theta_MASE,baseline_ets_MAE,baseline_ets_RMSE,baseline_ets_SMAPE,baseline_ets_MASE,catboost_raw_MAE,catboost_raw_RMSE,catboost_raw_SMAPE,catboost_raw_MASE,catboost_log_MAE,catboost_log_RMSE,catboost_log_SMAPE,catboost_log_MASE,catboost_boxcox_MAE,catboost_boxcox_RMSE,catboost_boxcox_SMAPE,catboost_boxcox_MASE,catboost_diff_MAE,catboost_diff_RMSE,catboost_diff_SMAPE,catboost_diff_MASE,feature_cluster,dtw_cluster
D26,1,51.82428571428591,58.058172674359405,2.1702903279557617,4.46978927996562,51.82428571428591,58.058172674359405,2.1702903279557617,4.46978927996562,44.143985061700924,50.81456348722019,1.8703884300103846,3.8593098020631618,39.351623479177114,45.13933123404961,1.6859296591886932,3.4823861549743973,133.54678355902942,139.63776260934165,5.705236528890883,11.518267416496002,138.05262617948105,144.20698022108894,5.903853691781897,11.90689152900461,119.40437581211502,122.85833083708404,5.081824181764367,10.29849985638788,32.26360475231166,39.200015531516854,1.3455122947970588,2.782701443296054,2,2
D27,1,19.77214285714282,22.957580291858747,1.1353056391680914,1.9322900112580121,19.77214285714282,22.957580291858747,1.1353056391680914,1.9322900112580121,22.3440725811626,25.74792374841631,1.213179055356122,2.065204133323415,25.28923893372717,29.257658875924488,1.342853262961867,2.2872265799733977,30.48845813484963,39.35027826347115,1.762563681279376,2.979573005226668,44.274199980107106,51.670813189793144,2.5796644437001994,4.32682461360504,20.08963549437546,24.248454883439763,1.1583299154181794,1.9633179001421432,20.989992928848388,26.06793259350401,1.205415825000814,2.051307941978475,2,2
D28,1,4.021428571428572,4.6706882331652775,0.953263250614202,0.43279278555178397,4.021428571428572,4.6706882331652775,0.953263250614202,0.43279278555178397,5.246562179081025,5.628644552531823,1.159315125459037,0.5259031558201744,5.309684597902914,6.167173615287988,1.293102098252151,0.5860902603190609,25.4386707616224,26.146743770056244,5.8533286296583995,2.7377517675879557,18.097510368879913,19.169354086655584,4.199157733787328,1.9476839598116806,29.353428620022736,31.1885071709199,6.708974907702929,3.159064474802333,8.416934348359474,10.002843057954108,2.01041374858959,0.905844377869659,2,2
D29,1,257.99999999999994,269.0526926618119,4.125580776491155,9.135794528771111,257.99999999999994,269.0526926618119,4.125580776491155,9.135794528771111,240.17718619436943,250.69921751528807,3.8346762638596337,8.504687688256437,227.86006295793862,237.8260478994578,3.6347921136310606,8.06964045720335,285.228407598685,295.5621891247014,4.571773322517333,10.099953975155673,288.82650235209064,297.3013293390495,4.630966756522302,10.227362712993514,271.71052785592195,282.7169691783344,4.350020079797688,9.621285092231174,230.47812397523577,239.68516121367065,3.6769746828891328,8.161243348892981,2,2
D30,1,5.78071428571429,6.713455039800947,0.9534898686683578,0.5456831078047131,5.78071428571429,6.713455039800947,0.9534898686683578,0.5456831078047131,6.3677407763084375,6.824465979473559,1.0148622896458424,0.5807646700411242,5.78081397408513,6.713413275886693,0.9535062937965562,0.5456925181054689,38.28050345561409,41.37447349569465,6.1004659064087,3.6135714483608,36.80778178640541,40.79758846028383,5.863981458850214,3.4745506807419697,53.65443969390611,56.32951818026123,8.445291875851757,5.064827623819068,20.724806456393758,25.838440035256845,3.496334299308413,1.956363216864768,2,2
D31,1,44.428571428571395,53.776136502568285,2.1779603667499146,0.6565736722480923,44.428571428571395,53.776136502568285,2.1779603667499146,0.6565736722480923,47.11531389938208,62.553909196935486,2.2597486377706666,0.680952123881875,44.428571428571395,53.68534116412167,2.1779600762912654,0.6565736722480923,41.9496882337272,53.649725588212426,2.0558125518891477,0.6199402764404056,42.68164781498884,53.58340690192133,2.0920044351174054,0.630757310946653,40.482178947678335,54.83785541938436,1.9830343178687129,0.5982531519163061,47.38323448847718,66.49999116000856,2.326343996370643,0.7002382311821338,2,1
D32,1,40.307142857142885,48.78918937633625,2.1786112796901533,0.6018910412060098,40.307142857142885,48.78918937633625,2.1786112796901533,0.6018910412060098,43.3020674380449,58.4748088411484,2.281742035830911,0.6300352517087227,40.307142857142885,48.70641706328267,2.1786109768099142,0.6018910412060098,42.526791402110675,49.142749482750325,2.2990637453775715,0.63503619809736,41.05334289949345,49.04863096522935,2.2187467941750865,0.6130337590620029,40.252491590802165,48.13131033640994,2.1756661846924907,0.6010749548930298,46.45782563588513,70.06806685790235,2.520633777389112,0.6937368183911073,2,1
D33,1,193.132719617143,226.29541673855263,2.924759353076064,4.880078934058989,193.132719617143,226.29541673855263,2.924759353076064,4.880078934058989,192.79596830850036,227.96774262042226,2.939535005587273,4.905252649369774,193.121622843622,226.26663133346085,2.9245947212743784,4.8797985407066715,145.3578904349641,163.9422626521456,2.2108765835281785,3.672904210209022,139.47985903889852,164.6392446384727,2.1236767488647357,3.524378071051756,156.81006694231115,182.12634576013622,2.3829287243620305,3.962277887716481,186.8550352956302,217.63728282535806,2.8314058434652933,4.721454361936682,0,1
D34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9943460517085245,2.2072586488284562,0.08742448557716227,0.26585915217152917,0.0,0.0,0.0,0.0,23.2930183535982,23.2930183535982,1.0268689799818198,3.105109118700002,0.5903770840945981,0.5903770840945982,0.025897084619347317,0.07870106138522286,0.06706711446213376,0.06706711446213377,0.002941583371915669,0.008940477593754985,7.212054177736198e-06,8.226733446565262e-06,3.1631816503922284e-07,9.614131947991085e-07,2,2
D35,1,7.714285714285714,11.783766072743589,0.466683951257454,0.3572029316352277,7.714285714285714,11.783766072743589,0.466683951257454,0.3572029316352277,6.583016422183424,7.964108386816322,0.5043609829616328,0.38592875740336585,7.714285714285714,11.783766072743589,0.466683951257454,0.3572029316352277,27.004476421842224,38.955797948792146,1.6540116211352718,1.2504175373350923,20.947866207719944,31.70315324779369,1.2799235722884132,0.9699717508574182,58.43469669370021,86.91994069509299,3.662625250207421,2.7057650884710265,6.648924903821206,9.2005346400571,0.40198433375520093,0.3078723754642938,2,1
D36,1,37.982142857142854,43.83211681274034,1.0148982010289327,2.163266918859671,37.982142857142854,43.83211681274034,1.0148982010289327,2.163266918859671,36.53234078457763,42.80633720051156,0.9405158563874152,2.0043538240406606,37.98191434286283,43.83195405848655,1.014892113976607,2.1632539038651166,58.56124808753865,83.17521961245394,1.5774142733528835,3.335346591459693,34.43236202255788,42.269693092466156,0.9201660945987644,1.9610897147576751,56.71285048838896,66.24825543744157,1.5109584248967445,3.230071399531226,45.807918322304985,74.90692489094721,1.231301451654046,2.608982718568039,2,1
D37,1,57.285714285714285,67.9222244293322,2.2577916948872945,1.209795648997101,57.285714285714285,67.9222244293322,2.2577916948872945,1.209795648997101,44.087975104425176,56.194071196456356,1.9971965629835147,1.0691669197424378,57.80946244725471,68.3549902953563,2.278226889348119,1.2208564912140905,87.32367187434981,110.35762685953571,3.554988889364827,1.8441560798410783,35.712012395220135,47.52244853891914,1.40487709550503,0.7541886795228803,101.16568158000256,122.37296284308387,4.126457921526945,2.1364803237486103,37.252526596176686,53.379617077410266,1.4673946579450705,0.7867222247666418,0,1
D38,1,72.07142857142857,82.77637689237535,3.037175472905263,1.7791230751146112,72.07142857142857,82.77637689237535,3.037175472905263,1.7791230751146112,68.33322462788601,78.98225728404037,3.064202196599786,1.794817497868068,72.02858623849716,81.25710785040475,3.0353702846404285,1.7780654884312215,79.75630405135588,90.7032164435265,3.36396800894279,1.9688284766409703,81.13099173347905,90.65453927002974,3.4219541608228035,2.002763402378112,85.92184470936137,99.0010681896296,3.6242518154827783,2.121028257783694,72.87907160870112,89.9290299689143,3.0739416322744835,1.7990601901760004,2,1
D39,1,276.2142857142857,328.0606433485823,12.597277708542142,6.821209040070251,276.2142857142857,328.0606433485823,12.597277708542142,6.821209040070251,297.62561357804236,351.6622898556349,13.580109702257639,7.3070555249486855,281.83574228563367,333.96884046687995,12.876730763540639,6.960032889400422,237.8250232545947,287.43214759687277,10.719580628495569,5.8731726868653285,231.7819626472574,277.5578991682094,10.436192945820943,5.7239371774206775,242.25725247100127,289.5318132403152,10.935049232468197,5.982628147941258,381.39076420083285,443.6609041749422,17.975821228865264,9.418579208669334,2,1
D40,1,190.28571428571428,201.71585389920574,5.104613313010919,5.583501006036217,190.28571428571428,201.71585389920574,5.104613313010919,5.583501006036217,185.18338548596563,195.9622308648303,4.963942290350825,5.433784785386315,192.2102490074431,203.53233766791095,5.157737564482417,5.639972095288825,197.51793850333266,214.72755687999722,5.305867287374348,5.79571415796164,193.52651747130747,209.7921151897991,5.195484777633008,5.678594996223811,204.1015240486442,219.67827502372162,5.487597828870448,5.988894484995429,171.07589536653475,182.4136015218175,4.576615660241991,5.019832610520386,0,2
D41,1,614.2285714285712,757.4624677170478,10.480670621575438,6.537606614240573,614.2285714285712,757.4624677170478,10.480670621575438,6.537606614240573,661.8408727807027,818.1743947112509,11.371266398714289,7.047684349017876,906.4806403321703,1091.123378604614,16.068039140892026,9.648321525067201,548.9108875608516,690.9014839718183,9.285125117023197,5.842390953582989,589.7905156255081,734.8099952160717,10.031697698847895,6.277497588563533,541.1581925957993,684.2224021824884,9.144252149018971,5.7598743266474575,1033.7345599927498,1229.9941036175783,18.59177454164989,11.0026628703702,1,2
D42,1,347.6928571428575,379.5283379218402,4.909464720295477,2.65337311886048,347.6928571428575,379.5283379218402,4.909464720295477,2.65337311886048,419.1178936845772,445.90461927716814,5.95358729705214,3.197815444069447,278.0808510786888,307.33638051016186,3.9086904800147053,2.124841115152638,898.9945475291826,960.1191457388182,13.387983126221872,6.860560743230888,1001.0651811197047,1062.6255169928759,15.00795261439117,7.6394995963890695,860.6009870283269,910.3195617449868,12.743565841966738,6.567565246551883,633.7670576909652,665.4636284701726,9.188626014793682,4.836511420784162,1,3
D43,1,13.207142857142815,15.848907127712497,1.1541714724273335,2.00019090041361,13.207142857142815,15.848907127712497,1.1541714724273335,2.00019090041361,12.647089414493978,15.187559678903183,1.1120584249103875,1.9275096052867176,13.358561296641467,15.999103897927359,1.1674735820772515,2.023122868979107,38.480412192067874,41.92209709992716,3.417155460809175,5.827768438887781,43.654839770359104,48.5492874066043,3.8876124929211735,6.6114233950655175,46.99197594469043,52.81498769349584,4.194561233027864,7.116824864674715,10.202266726299674,12.40013839030931,0.8909188168932951,1.5451094373905956,2,0
D44,1,167.85714285714286,173.7609194924369,1.9287256832323931,4.982222013041469,167.85714285714286,173.7609194924369,1.9287256832323931,4.982222013041469,168.19970559882378,174.12670190706095,1.9326210570497202,4.992389728298621,167.84661682729867,173.7507511208625,1.928605985906115,4.981909586553642,95.51328215241354,107.05877974242172,1.102511053063382,2.8349605431005696,101.07875338865377,108.57603548317559,1.1663530799206971,3.0001510904563284,,,,,29.95707554879495,34.254401326125944,0.3469755671135846,0.8891656244415898,1,2
D45,1,3.521428571428536,4.644889664997408,0.3149936822444921,0.5287202380952327,3.521428571428536,4.644889664997408,0.3149936822444921,0.5287202380952327,4.201654650901332,5.145303738172557,0.39733636769053476,0.6673274271619559,3.445151177049882,4.575268277762632,0.30818000677088825,0.5172676695426905,3.3841555304216917,4.316008511302526,0.3027242170629622,0.5081095588061304,3.311441894053392,4.317370414959722,0.2962246204807565,0.49719206598933824,,,,,7.475520401654194,8.079428649350518,0.6665605535346764,1.122402129271355,2,2
D46,1,107.14285714285714,122.7663285619124,1.0326674869831336,1.5179188468753086,107.14285714285714,122.7663285619124,1.0326674869831336,1.5179188468753086,107.98365830753417,121.88851648157801,1.0229538434083185,1.50368512724634,106.85003037560116,122.03708106173778,1.0298355939667128,1.5137702990323594,428.9919506565067,438.4426551215465,4.21784613061994,6.0776330258869296,433.22646238545906,443.79604680657644,4.258991292593572,6.137624380720049,,,,,95.85396203041078,114.96289733691543,0.9241367021016087,1.3579863314605538,0,2
D47,1,13.164285714285663,15.922423541300793,1.2798582609603943,1.8695606548201966,13.164285714285663,15.922423541300793,1.2798582609603943,1.8695606548201966,13.63463970149061,16.470066757604222,1.3109811026565978,1.9154424926855693,13.164245667995472,15.922376792195415,1.2798544018293314,1.8695549675409824,16.791203698922725,18.667892509657165,1.6515988314255898,2.384646950385695,19.26687231389214,21.468405641708753,1.8994769466779051,2.7362355391913415,16.181856391614758,17.927873167361,1.5902030596428165,2.298108890092203,21.51455930473316,25.856082316455197,2.0793266988477583,3.0554467181060803,0,2
D48,1,126.64285714285714,150.0011904714664,1.1851959443342586,4.5370309477477555,126.64285714285714,150.0011904714664,1.1851959443342586,4.5370309477477555,113.20115945365212,173.15214867739564,1.1265625630668619,4.313822378576289,126.64645689860039,150.0026985847676,1.1852296372825943,4.5371599104352685,347.61465570199965,383.3802780734891,3.2963472071814452,12.453433903750224,3239.7278238880003,4000.6852957950573,39.72246501908385,116.06454347976926,9602.406756797616,9859.212401358347,170.7153916406831,344.0100579798879,143.42090615974652,161.23933543672663,1.3425197964081677,5.138111256182264,2,2
D49,1,132.07142857142858,154.8084069330308,1.1717398325000856,3.9815270230626054,132.07142857142858,154.8084069330308,1.1717398325000856,3.9815270230626054,120.55335176501778,175.06569652253611,1.1584268912914393,3.9385037782112433,140.53216804466254,161.85997496618378,1.2459165558357026,4.232691572249039,382.80024643660323,431.47076042253605,3.445691330946888,11.540191108011383,278.07821667297634,321.11807404796616,2.4933851270572993,8.383160129215355,337.49486831408507,374.0674407352778,3.0340836622340928,10.174380279461758,130.59852176770033,150.722731689674,1.1585775964655214,3.9371236399468916,2,0
D50,1,119.64285714285714,136.1844862152598,1.1736678254446242,7.5959921609564836,119.64285714285714,136.1844862152598,1.1736678254446242,7.5959921609564836,125.47196097582244,141.69209920430188,1.1376601258694086,7.362976730088372,93606277.73306587,93607406.64790067,200.0,5942958.642551387,465.9616479497758,487.20904042939566,4.67436795340136,29.583387672752277,6557.926279769506,6872.1890266871815,100.50268062044307,416.355458260081,,,,,113.53815088001946,125.2265616610781,1.1139918517425738,7.208411138362813,2,0
